fips,county_name,state_name,net_migration,population_2016,percent_change
055061,Kewaunee County,Wisconsin,-84.0,20324.0,-0.413
042075,Lebanon County,Pennsylvania,-569.0,137479.0,-0.414
017081,Jefferson County,Illinois,-160.0,38272.0,-0.418
050027,Windsor County,Vermont,-232.0,55541.0,-0.418
019013,Black Hawk County,Iowa,-562.0,133701.0,-0.42
013135,Gwinnett County,Georgia,-3762.0,888494.0,-0.423
005025,Cleveland County,Arkansas,-35.0,8284.0,-0.423
051167,Russell County,Virginia,-118.0,27854.0,-0.424
018089,Lake County,Indiana,-2075.0,487908.0,-0.425
035035,Otero County,New Mexico,-275.0,64768.0,-0.425
016023,Butte County,Idaho,-11.0,2566.0,-0.429
020113,McPherson County,Kansas,-124.0,28648.0,-0.433
012031,Duval County,Florida,-3946.0,910578.0,-0.433
041025,Harney County,Oregon,-31.0,7150.0,-0.434
029099,Jefferson County,Missouri,-968.0,223116.0,-0.434
045019,Charleston County,South Carolina,-1704.0,389310.0,-0.438
054045,Logan County,West Virginia,-151.0,34441.0,-0.438
001133,Winston County,Alabama,-105.0,23930.0,-0.439
040023,Choctaw County,Oklahoma,-66.0,14984.0,-0.44
029227,Worth County,Missouri,-9.0,2042.0,-0.441
006099,Stanislaus County,California,-2368.0,533211.0,-0.444
055069,Lincoln County,Wisconsin,-124.0,27867.0,-0.445
026079,Kalkaska County,Michigan,-77.0,17248.0,-0.446
038097,Traill County,North Dakota,-36.0,7987.0,-0.451
027003,Anoka County,Minnesota,-1553.0,344176.0,-0.451
040123,Pontotoc County,Oklahoma,-174.0,38336.0,-0.454
017203,Woodford County,Illinois,-177.0,38930.0,-0.455
013089,DeKalb County,Georgia,-3346.0,734434.0,-0.456
005061,Howard County,Arkansas,-61.0,13336.0,-0.457
021111,Jefferson County,Kentucky,-3541.0,764946.0,-0.463
040047,Garfield County,Oklahoma,-294.0,63248.0,-0.465
045069,Marlboro County,South Carolina,-130.0,27585.0,-0.471
051187,Warren County,Virginia,-183.0,38716.0,-0.473
041037,Lake County,Oregon,-37.0,7779.0,-0.476
042049,Erie County,Pennsylvania,-1330.0,278174.0,-0.478
042001,Adams County,Pennsylvania,-488.0,101808.0,-0.479
013241,Rabun County,Georgia,-78.0,16223.0,-0.481
005011,Bradley County,Arkansas,-53.0,10999.0,-0.482
037041,Chowan County,North Carolina,-69.0,14248.0,-0.484
026071,Iron County,Michigan,-55.0,11320.0,-0.486
042009,Bedford County,Pennsylvania,-238.0,48748.0,-0.488
021099,Hart County,Kentucky,-90.0,18421.0,-0.489
053065,Stevens County,Washington,-213.0,43553.0,-0.489
021001,Adair County,Kentucky,-94.0,19162.0,-0.491
051087,Henrico County,Virginia,-1595.0,324375.0,-0.492
037057,Davidson County,North Carolina,-805.0,163486.0,-0.492
022085,Sabine Parish,Louisiana,-120.0,24205.0,-0.496
034025,Monmouth County,New Jersey,-3095.0,624079.0,-0.496
030057,Madison County,Montana,-40.0,8026.0,-0.498
021179,Nelson County,Kentucky,-225.0,45114.0,-0.499
021101,Henderson County,Kentucky,-232.0,46344.0,-0.501
017097,Lake County,Illinois,-3555.0,704611.0,-0.505
025009,Essex County,Massachusetts,-3933.0,776865.0,-0.506
020203,Wichita County,Kansas,-11.0,2167.0,-0.508
036119,Westchester County,New York,-4920.0,968773.0,-0.508
036041,Hamilton County,New York,-24.0,4699.0,-0.511
029051,Cole County,Missouri,-395.0,76818.0,-0.514
035025,Lea County,New Mexico,-368.0,71476.0,-0.515
022111,Union Parish,Louisiana,-116.0,22487.0,-0.516
040087,McClain County,Oklahoma,-197.0,37973.0,-0.519
041007,Clatsop County,Oregon,-197.0,37797.0,-0.521
006011,Colusa County,California,-111.0,21231.0,-0.523
006097,Sonoma County,California,-2635.0,500863.0,-0.526
020187,Stanton County,Kansas,-11.0,2070.0,-0.531
053025,Grant County,Washington,-498.0,93527.0,-0.532
018003,Allen County,Indiana,-1953.0,367362.0,-0.532
021089,Greenup County,Kentucky,-192.0,36006.0,-0.533
008101,Pueblo County,Colorado,-871.0,163006.0,-0.534
051770,Roanoke City,Virginia,-534.0,99669.0,-0.536
045047,Greenwood County,South Carolina,-377.0,69962.0,-0.539
011001,District of Columbia,District of Columbia,-3655.0,675400.0,-0.541
026145,Saginaw County,Michigan,-1055.0,193305.0,-0.546
045023,Chester County,South Carolina,-177.0,32410.0,-0.546
026157,Tuscola County,Michigan,-294.0,53726.0,-0.547
048135,Ector County,Texas,-881.0,159903.0,-0.551
051107,Loudoun County,Virginia,-2066.0,374014.0,-0.552
001017,Chambers County,Alabama,-188.0,33996.0,-0.553
039109,Miami County,Ohio,-576.0,104075.0,-0.553
029073,Gasconade County,Missouri,-82.0,14742.0,-0.556
047037,Davidson County,Tennessee,-3777.0,679793.0,-0.556
022117,Washington Parish,Louisiana,-258.0,46358.0,-0.557
048295,Lipscomb County,Texas,-20.0,3559.0,-0.562
020015,Butler County,Kansas,-372.0,66249.0,-0.562
017093,Kendall County,Illinois,-691.0,122878.0,-0.562
025027,Worcester County,Massachusetts,-4594.0,818117.0,-0.562
026163,Wayne County,Michigan,-9929.0,1764872.0,-0.563
022051,Jefferson Parish,Louisiana,-2461.0,435175.0,-0.566
055081,Monroe County,Wisconsin,-258.0,45322.0,-0.569
040065,Jackson County,Oklahoma,-145.0,25459.0,-0.57
025023,Plymouth County,Massachusetts,-2902.0,509221.0,-0.57
039029,Columbiana County,Ohio,-597.0,104714.0,-0.57
054023,Grant County,West Virginia,-67.0,11651.0,-0.575
040019,Carter County,Oklahoma,-280.0,48568.0,-0.577
005135,Sharp County,Arkansas,-97.0,16808.0,-0.577
047071,Hardin County,Tennessee,-149.0,25754.0,-0.579
035017,Grant County,New Mexico,-165.0,28364.0,-0.582
013039,Camden County,Georgia,-306.0,52439.0,-0.584
028081,Lee County,Mississippi,-495.0,84740.0,-0.584
013061,Clay County,Georgia,-18.0,3077.0,-0.585
047079,Henry County,Tennessee,-189.0,32127.0,-0.588
048293,Limestone County,Texas,-138.0,23442.0,-0.589
022015,Bossier Parish,Louisiana,-741.0,125554.0,-0.59
021065,Estill County,Kentucky,-85.0,14373.0,-0.591
008031,Denver County,Colorado,-4052.0,683285.0,-0.593
020125,Montgomery County,Kansas,-199.0,33436.0,-0.595
031133,Pawnee County,Nebraska,-16.0,2691.0,-0.595
038013,Burke County,North Dakota,-14.0,2344.0,-0.597
027025,Chisago County,Minnesota,-325.0,54129.0,-0.6
047157,Shelby County,Tennessee,-5654.0,937067.0,-0.603
048311,McMullen County,Texas,-5.0,828.0,-0.604
048215,Hidalgo County,Texas,-5082.0,839667.0,-0.605
006059,Orange County,California,-19120.0,3149280.0,-0.607
022009,Avoyelles Parish,Louisiana,-250.0,40979.0,-0.61
038103,Wells County,North Dakota,-25.0,4095.0,-0.611
028123,Scott County,Mississippi,-174.0,28432.0,-0.612
029161,Phelps County,Missouri,-274.0,44766.0,-0.612
019163,Scott County,Iowa,-1061.0,171903.0,-0.617
053005,Benton County,Washington,-1176.0,190218.0,-0.618
055049,Iowa County,Wisconsin,-146.0,23585.0,-0.619
017075,Iroquois County,Illinois,-177.0,28522.0,-0.621
042017,Bucks County,Pennsylvania,-3881.0,625276.0,-0.621
041061,Union County,Oregon,-160.0,25703.0,-0.622
028057,Itawamba County,Mississippi,-147.0,23543.0,-0.624
036085,Richmond County,New York,-2961.0,472349.0,-0.627
022041,Franklin Parish,Louisiana,-128.0,20386.0,-0.628
006015,Del Norte County,California,-171.0,27190.0,-0.629
039153,Summit County,Ohio,-3414.0,541788.0,-0.63
037061,Duplin County,North Carolina,-372.0,58883.0,-0.632
035003,Catron County,New Mexico,-22.0,3476.0,-0.633
039125,Paulding County,Ohio,-120.0,18959.0,-0.633
019127,Marshall County,Iowa,-256.0,40352.0,-0.634
032001,Churchill County,Nevada,-152.0,23957.0,-0.634
028067,Jones County,Mississippi,-435.0,68629.0,-0.634
013321,Worth County,Georgia,-132.0,20688.0,-0.638
020115,Marion County,Kansas,-77.0,12053.0,-0.639
036105,Sullivan County,New York,-479.0,74832.0,-0.64
051029,Buckingham County,Virginia,-109.0,17017.0,-0.641
006111,Ventura County,California,-5441.0,845802.0,-0.643
036103,Suffolk County,New York,-9603.0,1491967.0,-0.644
042015,Bradford County,Pennsylvania,-397.0,61644.0,-0.644
030053,Lincoln County,Montana,-123.0,19060.0,-0.645
049029,Morgan County,Utah,-72.0,11039.0,-0.652
054103,Wetzel County,West Virginia,-103.0,15777.0,-0.653
039129,Pickaway County,Ohio,-375.0,56989.0,-0.658
048107,Crosby County,Texas,-39.0,5918.0,-0.659
012051,Hendry County,Florida,-259.0,39248.0,-0.66
034039,Union County,New Jersey,-3636.0,549905.0,-0.661
041063,Wallowa County,Oregon,-45.0,6813.0,-0.661
013153,Houston County,Georgia,-990.0,149323.0,-0.663
031005,Arthur County,Nebraska,-3.0,451.0,-0.665
005023,Cleburne County,Arkansas,-169.0,25355.0,-0.667
018107,Montgomery County,Indiana,-256.0,38243.0,-0.669
030081,Ravalli County,Montana,-276.0,41148.0,-0.671
051101,King William County,Virginia,-110.0,16282.0,-0.676
038101,Ward County,North Dakota,-478.0,70703.0,-0.676
018007,Benton County,Indiana,-59.0,8693.0,-0.679
017013,Calhoun County,Illinois,-33.0,4860.0,-0.679
039085,Lake County,Ohio,-1571.0,229836.0,-0.684
006049,Modoc County,California,-62.0,9056.0,-0.685
021095,Harlan County,Kentucky,-189.0,27506.0,-0.687
022095,St. John the Baptist Parish,Louisiana,-299.0,43523.0,-0.687
039149,Shelby County,Ohio,-338.0,49030.0,-0.689
029087,Holt County,Missouri,-31.0,4483.0,-0.692
037151,Randolph County,North Carolina,-989.0,142575.0,-0.694
017167,Sangamon County,Illinois,-1391.0,198898.0,-0.699
013143,Haralson County,Georgia,-201.0,28702.0,-0.7
047177,Warren County,Tennessee,-282.0,40262.0,-0.7
028143,Tunica County,Mississippi,-72.0,10264.0,-0.701
034001,Atlantic County,New Jersey,-1896.0,270153.0,-0.702
055015,Calumet County,Wisconsin,-351.0,49818.0,-0.705
039171,Williams County,Ohio,-261.0,37007.0,-0.705
055083,Oconto County,Wisconsin,-264.0,37472.0,-0.705
054039,Kanawha County,West Virginia,-1332.0,188282.0,-0.707
016011,Bingham County,Idaho,-319.0,45057.0,-0.708
053039,Klickitat County,Washington,-149.0,21005.0,-0.709
048391,Refugio County,Texas,-52.0,7326.0,-0.71
029037,Cass County,Missouri,-726.0,101339.0,-0.716
051109,Louisa County,Virginia,-249.0,34611.0,-0.719
022057,Lafourche Parish,Louisiana,-707.0,98314.0,-0.719
048441,Taylor County,Texas,-979.0,136133.0,-0.719
048149,Fayette County,Texas,-180.0,24945.0,-0.722
046103,Pennington County,South Dakota,-780.0,108088.0,-0.722
040079,Le Flore County,Oklahoma,-361.0,50018.0,-0.722
027043,Faribault County,Minnesota,-101.0,13981.0,-0.722
036053,Madison County,New York,-518.0,71636.0,-0.723
006073,San Diego County,California,-23739.0,3280850.0,-0.724
036059,Nassau County,New York,-9827.0,1354840.0,-0.725
037155,Robeson County,North Carolina,-981.0,134460.0,-0.73
027103,Nicollet County,Minnesota,-245.0,33526.0,-0.731
017159,Richland County,Illinois,-117.0,15957.0,-0.733
048465,Val Verde County,Texas,-359.0,48891.0,-0.734
018109,Morgan County,Indiana,-514.0,69559.0,-0.739
001059,Franklin County,Alabama,-233.0,31515.0,-0.739
048471,Walker County,Texas,-524.0,70836.0,-0.74
021113,Jessamine County,Kentucky,-384.0,51809.0,-0.741
049043,Summit County,Utah,-294.0,39640.0,-0.742
012037,Franklin County,Florida,-87.0,11707.0,-0.743
016013,Blaine County,Idaho,-161.0,21636.0,-0.744
021033,Caldwell County,Kentucky,-95.0,12748.0,-0.745
018013,Brown County,Indiana,-112.0,14994.0,-0.747
021047,Christian County,Kentucky,-547.0,73075.0,-0.749
015001,Hawaii County,Hawaii,-1472.0,195975.0,-0.751
027055,Houston County,Minnesota,-142.0,18686.0,-0.76
027101,Murray County,Minnesota,-64.0,8394.0,-0.762
045041,Florence County,South Carolina,-1060.0,138715.0,-0.764
048419,Shelby County,Texas,-194.0,25373.0,-0.765
040115,Ottawa County,Oklahoma,-244.0,31862.0,-0.766
033019,Sullivan County,New Hampshire,-332.0,43148.0,-0.769
039035,Cuyahoga County,Ohio,-9687.0,1258739.0,-0.77
026151,Sanilac County,Michigan,-322.0,41464.0,-0.777
018045,Fountain County,Indiana,-129.0,16537.0,-0.78
021183,Ohio County,Kentucky,-188.0,24021.0,-0.783
054029,Hancock County,West Virginia,-236.0,29980.0,-0.787
017131,Mercer County,Illinois,-124.0,15746.0,-0.788
036067,Onondaga County,New York,-3688.0,466277.0,-0.791
001115,St. Clair County,Alabama,-688.0,86546.0,-0.795
021059,Daviess County,Kentucky,-792.0,99485.0,-0.796
040033,Cotton County,Oklahoma,-48.0,6006.0,-0.799
039021,Champaign County,Ohio,-312.0,38963.0,-0.801
034019,Hunterdon County,New Jersey,-1007.0,125452.0,-0.803
048255,Karnes County,Texas,-124.0,15413.0,-0.805
013227,Pickens County,Georgia,-243.0,30136.0,-0.806
026059,Hillsdale County,Michigan,-371.0,45883.0,-0.809
047117,Marshall County,Tennessee,-256.0,31590.0,-0.81
023001,Androscoggin County,Maine,-869.0,107124.0,-0.811
025001,Barnstable County,Massachusetts,-1740.0,213877.0,-0.814
040085,Love County,Oklahoma,-80.0,9815.0,-0.815
013029,Bryan County,Georgia,-286.0,34792.0,-0.822
031177,Washington County,Nebraska,-164.0,19917.0,-0.823
026115,Monroe County,Michigan,-1230.0,149353.0,-0.824
013147,Hart County,Georgia,-210.0,25410.0,-0.826
013121,Fulton County,Georgia,-8299.0,1005127.0,-0.826
042101,Philadelphia County,Pennsylvania,-13015.0,1571065.0,-0.828
035001,Bernalillo County,New Mexico,-5618.0,676248.0,-0.831
001093,Marion County,Alabama,-251.0,30119.0,-0.833
012079,Madison County,Florida,-154.0,18478.0,-0.833
018171,Warren County,Indiana,-69.0,8270.0,-0.834
039003,Allen County,Ohio,-869.0,104095.0,-0.835
016031,Cassia County,Idaho,-197.0,23499.0,-0.838
022001,Acadia Parish,Louisiana,-526.0,62679.0,-0.839
001023,Choctaw County,Alabama,-111.0,13231.0,-0.839
054027,Hampshire County,West Virginia,-196.0,23311.0,-0.841
021167,Mercer County,Kentucky,-180.0,21377.0,-0.842
024013,Carroll County,Maryland,-1414.0,167132.0,-0.846
056015,Goshen County,Wyoming,-116.0,13542.0,-0.857
046099,Minnehaha County,South Dakota,-1573.0,183439.0,-0.858
018135,Randolph County,Indiana,-216.0,25138.0,-0.859
027011,Big Stone County,Minnesota,-43.0,4993.0,-0.861
019131,Mitchell County,Iowa,-92.0,10676.0,-0.862
024031,Montgomery County,Maryland,-8901.0,1032814.0,-0.862
027041,Douglas County,Minnesota,-317.0,36790.0,-0.862
028003,Alcorn County,Mississippi,-322.0,37276.0,-0.864
029045,Clark County,Missouri,-59.0,6808.0,-0.867
013193,Macon County,Georgia,-119.0,13688.0,-0.869
025017,Middlesex County,Massachusetts,-13773.0,1585432.0,-0.869
005125,Saline County,Arkansas,-1011.0,116390.0,-0.869
047133,Overton County,Tennessee,-192.0,22067.0,-0.87
051073,Gloucester County,Virginia,-322.0,37010.0,-0.87
017197,Will County,Illinois,-5964.0,685877.0,-0.87
028139,Tippah County,Mississippi,-192.0,22018.0,-0.872
006081,San Mateo County,California,-6673.0,765055.0,-0.872
027067,Kandiyohi County,Minnesota,-372.0,42623.0,-0.873
044001,Bristol County,Rhode Island,-429.0,49127.0,-0.873
051139,Page County,Virginia,-207.0,23662.0,-0.875
050011,Franklin County,Vermont,-429.0,48988.0,-0.876
016073,Owyhee County,Idaho,-99.0,11288.0,-0.877
021211,Shelby County,Kentucky,-403.0,45787.0,-0.88
051079,Greene County,Virginia,-169.0,19183.0,-0.881
022063,Livingston Parish,Louisiana,-1221.0,137116.0,-0.89
027079,Le Sueur County,Minnesota,-247.0,27755.0,-0.89
013177,Lee County,Georgia,-261.0,29173.0,-0.895
013075,Cook County,Georgia,-153.0,17070.0,-0.896
039135,Preble County,Ohio,-370.0,41297.0,-0.896
054051,Marshall County,West Virginia,-289.0,32215.0,-0.897
028109,Pearl River County,Mississippi,-493.0,54944.0,-0.897
022073,Ouachita Parish,Louisiana,-1409.0,156880.0,-0.898
017061,Greene County,Illinois,-120.0,13345.0,-0.899
027147,Steele County,Minnesota,-329.0,36599.0,-0.899
047099,Lawrence County,Tennessee,-383.0,42592.0,-0.899
009003,Hartford County,Connecticut,-8067.0,896290.0,-0.9
036079,Putnam County,New York,-898.0,99185.0,-0.905
017027,Clinton County,Illinois,-341.0,37665.0,-0.905
009005,Litchfield County,Connecticut,-1668.0,184122.0,-0.906
026113,Missaukee County,Michigan,-135.0,14882.0,-0.907
017193,White County,Illinois,-129.0,14204.0,-0.908
013221,Oglethorpe County,Georgia,-134.0,14732.0,-0.91
017067,Hancock County,Illinois,-167.0,18216.0,-0.917
013027,Brooks County,Georgia,-144.0,15670.0,-0.919
031055,Douglas County,Nebraska,-5087.0,549029.0,-0.927
054091,Taylor County,West Virginia,-157.0,16930.0,-0.927
039115,Morgan County,Ohio,-137.0,14735.0,-0.93
042131,Wyoming County,Pennsylvania,-259.0,27812.0,-0.931
054083,Randolph County,West Virginia,-272.0,29212.0,-0.931
017111,McHenry County,Illinois,-2864.0,307572.0,-0.931
028005,Amite County,Mississippi,-117.0,12553.0,-0.932
039137,Putnam County,Ohio,-317.0,34026.0,-0.932
029215,Texas County,Missouri,-240.0,25660.0,-0.935
028095,Monroe County,Mississippi,-336.0,35823.0,-0.938
055077,Marquette County,Wisconsin,-142.0,15119.0,-0.939
042065,Jefferson County,Pennsylvania,-417.0,44344.0,-0.94
029015,Benton County,Missouri,-177.0,18791.0,-0.942
040147,Washington County,Oklahoma,-491.0,52091.0,-0.943
039119,Muskingum County,Ohio,-813.0,86194.0,-0.943
036093,Schenectady County,New York,-1459.0,154733.0,-0.943
029071,Franklin County,Missouri,-968.0,102251.0,-0.947
048141,El Paso County,Texas,-7881.0,831898.0,-0.947
001021,Chilton County,Alabama,-415.0,43700.0,-0.95
021143,Lyon County,Kentucky,-81.0,8474.0,-0.956
008045,Garfield County,Colorado,-553.0,57698.0,-0.958
018125,Pike County,Indiana,-119.0,12407.0,-0.959
019023,Butler County,Iowa,-143.0,14881.0,-0.961
013199,Meriwether County,Georgia,-204.0,21173.0,-0.963
055079,Milwaukee County,Wisconsin,-9246.0,958421.0,-0.965
022045,Iberia Parish,Louisiana,-715.0,73747.0,-0.97
039103,Medina County,Ohio,-1734.0,176126.0,-0.985
017163,St. Clair County,Illinois,-2620.0,264858.0,-0.989
051071,Giles County,Virginia,-166.0,16762.0,-0.99
033015,Rockingham County,New Hampshire,-3011.0,302691.0,-0.995
047029,Cocke County,Tennessee,-350.0,35138.0,-0.996
029223,Wayne County,Missouri,-134.0,13431.0,-0.998
019065,Fayette County,Iowa,-201.0,20142.0,-0.998
038061,Mountrail County,North Dakota,-103.0,10311.0,-0.999
040097,Mayes County,Oklahoma,-409.0,40889.0,-1.0
005133,Sevier County,Arkansas,-174.0,17262.0,-1.008
040107,Okfuskee County,Oklahoma,-122.0,12107.0,-1.008
046102,Oglala Lakota County,South Dakota,-145.0,14358.0,-1.01
037077,Granville County,North Carolina,-588.0,58162.0,-1.011
019149,Plymouth County,Iowa,-252.0,24899.0,-1.012
029091,Howell County,Missouri,-406.0,40070.0,-1.013
005053,Grant County,Arkansas,-183.0,18016.0,-1.016
048051,Burleson County,Texas,-179.0,17611.0,-1.016
027033,Cottonwood County,Minnesota,-116.0,11422.0,-1.016
027163,Washington County,Minnesota,-2558.0,250386.0,-1.022
048023,Baylor County,Texas,-37.0,3609.0,-1.025
054099,Wayne County,West Virginia,-423.0,41211.0,-1.026
018029,Dearborn County,Indiana,-509.0,49455.0,-1.029
025025,Suffolk County,Massachusetts,-8055.0,782591.0,-1.029
039013,Belmont County,Ohio,-711.0,68973.0,-1.031
013225,Peach County,Georgia,-280.0,26970.0,-1.038
001095,Marshall County,Alabama,-983.0,94585.0,-1.039
040135,Sequoyah County,Oklahoma,-435.0,41782.0,-1.041
020099,Labette County,Kansas,-215.0,20628.0,-1.042
031083,Harlan County,Nebraska,-36.0,3441.0,-1.046
019097,Jackson County,Iowa,-203.0,19366.0,-1.048
020205,Wilson County,Kansas,-93.0,8845.0,-1.051
027129,Renville County,Minnesota,-156.0,14798.0,-1.054
024009,Calvert County,Maryland,-957.0,90477.0,-1.058
038075,Renville County,North Dakota,-27.0,2551.0,-1.058
013125,Glascock County,Georgia,-32.0,3020.0,-1.06
055137,Waushara County,Wisconsin,-254.0,23959.0,-1.06
021105,Hickman County,Kentucky,-49.0,4612.0,-1.062
048133,Eastland County,Texas,-193.0,18152.0,-1.063
041055,Sherman County,Oregon,-18.0,1689.0,-1.066
028153,Wayne County,Mississippi,-219.0,20497.0,-1.068
038021,Dickey County,North Dakota,-54.0,5054.0,-1.068
053029,Island County,Washington,-855.0,80022.0,-1.068
008029,Delta County,Colorado,-320.0,29913.0,-1.07
013277,Tift County,Georgia,-435.0,40536.0,-1.073
027065,Kanabec County,Minnesota,-171.0,15888.0,-1.076
047009,Blount County,Tennessee,-1369.0,126954.0,-1.078
047143,Rhea County,Tennessee,-349.0,32373.0,-1.078
031039,Cuming County,Nebraska,-98.0,9075.0,-1.08
022083,Richland Parish,Louisiana,-222.0,20546.0,-1.081
026067,Ionia County,Michigan,-695.0,64056.0,-1.085
040069,Johnston County,Oklahoma,-119.0,10967.0,-1.085
028049,Hinds County,Mississippi,-2651.0,244216.0,-1.086
027107,Norman County,Minnesota,-72.0,6621.0,-1.087
012029,Dixie County,Florida,-178.0,16353.0,-1.088
034023,Middlesex County,New Jersey,-8998.0,825546.0,-1.09
038015,Burleigh County,North Dakota,-1018.0,93211.0,-1.092
031145,Red Willow County,Nebraska,-119.0,10883.0,-1.093
026149,St. Joseph County,Michigan,-665.0,60804.0,-1.094
047053,Gibson County,Tennessee,-541.0,49329.0,-1.097
002290,Yukon-Koyukuk Census Area,Alaska,-60.0,5465.0,-1.098
005021,Clay County,Arkansas,-167.0,15206.0,-1.098
046065,Hughes County,South Dakota,-193.0,17555.0,-1.099
018095,Madison County,Indiana,-1425.0,129388.0,-1.101
026049,Genesee County,Michigan,-4531.0,410461.0,-1.104
024027,Howard County,Maryland,-3440.0,311297.0,-1.105
019067,Floyd County,Iowa,-176.0,15910.0,-1.106
027045,Fillmore County,Minnesota,-230.0,20739.0,-1.109
051035,Carroll County,Virginia,-332.0,29870.0,-1.111
022119,Webster Parish,Louisiana,-445.0,40061.0,-1.111
020143,Ottawa County,Kansas,-66.0,5934.0,-1.112
037017,Bladen County,North Carolina,-379.0,34083.0,-1.112
006003,Alpine County,California,-12.0,1077.0,-1.114
028025,Clay County,Mississippi,-223.0,20005.0,-1.115
025019,Nantucket County,Massachusetts,-122.0,10940.0,-1.115
028017,Chickasaw County,Mississippi,-194.0,17395.0,-1.115
029105,Laclede County,Missouri,-396.0,35469.0,-1.116
047127,Moore County,Tennessee,-70.0,6261.0,-1.118
016025,Camas County,Idaho,-12.0,1070.0,-1.121
021025,Breathitt County,Kentucky,-150.0,13363.0,-1.123
027049,Goodhue County,Minnesota,-518.0,46060.0,-1.125
036009,Cattaraugus County,New York,-883.0,77926.0,-1.133
051685,Manassas Park City,Virginia,-184.0,16129.0,-1.141
017043,DuPage County,Illinois,-10655.0,933609.0,-1.141
013255,Spalding County,Georgia,-728.0,63818.0,-1.141
006001,Alameda County,California,-18751.0,1634538.0,-1.147
028115,Pontotoc County,Mississippi,-355.0,30857.0,-1.15
022097,St. Landry Parish,Louisiana,-963.0,83649.0,-1.151
039051,Fulton County,Ohio,-490.0,42301.0,-1.158
037153,Richmond County,North Carolina,-526.0,45429.0,-1.158
013011,Banks County,Georgia,-213.0,18381.0,-1.159
048113,Dallas County,Texas,-29659.0,2557830.0,-1.16
026125,Oakland County,Michigan,-14519.0,1244602.0,-1.167
035045,San Juan County,New Mexico,-1496.0,128246.0,-1.167
022037,East Feliciana Parish,Louisiana,-228.0,19540.0,-1.167
018145,Shelby County,Indiana,-519.0,44341.0,-1.17
021177,Muhlenberg County,Kentucky,-366.0,31245.0,-1.171
026093,Livingston County,Michigan,-2192.0,187171.0,-1.171
017087,Johnson County,Illinois,-151.0,12777.0,-1.182
017073,Henry County,Illinois,-587.0,49638.0,-1.183
001009,Blount County,Alabama,-681.0,57526.0,-1.184
047011,Bradley County,Tennessee,-1231.0,103774.0,-1.186
034011,Cumberland County,New Jersey,-1839.0,154712.0,-1.189
034031,Passaic County,New Jersey,-5999.0,504629.0,-1.189
054053,Mason County,West Virginia,-323.0,27089.0,-1.192
036063,Niagara County,New York,-2534.0,212358.0,-1.193
029065,Dent County,Missouri,-187.0,15656.0,-1.194
017177,Stephenson County,Illinois,-549.0,45668.0,-1.202
038041,Hettinger County,North Dakota,-32.0,2657.0,-1.204
039107,Mercer County,Ohio,-493.0,40723.0,-1.211
022013,Bienville Parish,Louisiana,-168.0,13823.0,-1.215
045085,Sumter County,South Carolina,-1303.0,107151.0,-1.216
051063,Floyd County,Virginia,-189.0,15548.0,-1.216
034013,Essex County,New Jersey,-9616.0,790439.0,-1.217
048327,Menard County,Texas,-26.0,2134.0,-1.218
035031,McKinley County,New Mexico,-897.0,73462.0,-1.221
006037,Los Angeles County,California,-123418.0,10085416.0,-1.224
017173,Shelby County,Illinois,-267.0,21819.0,-1.224
034003,Bergen County,New Jersey,-11370.0,926391.0,-1.227
031101,Keith County,Nebraska,-100.0,8136.0,-1.229
018097,Marion County,Indiana,-11554.0,939843.0,-1.229
054041,Lewis County,West Virginia,-202.0,16440.0,-1.229
018019,Clark County,Indiana,-1414.0,114819.0,-1.232
008085,Montrose County,Colorado,-500.0,40562.0,-1.233
013099,Early County,Georgia,-129.0,10462.0,-1.233
031025,Cass County,Nebraska,-315.0,25421.0,-1.239
045089,Williamsburg County,South Carolina,-404.0,32519.0,-1.242
036045,Jefferson County,New York,-1447.0,116371.0,-1.243
029181,Ripley County,Missouri,-172.0,13788.0,-1.247
026011,Arenac County,Michigan,-191.0,15307.0,-1.248
042129,Westmoreland County,Pennsylvania,-4460.0,356923.0,-1.25
047051,Franklin County,Tennessee,-517.0,41343.0,-1.251
055109,St. Croix County,Wisconsin,-1091.0,87129.0,-1.252
008117,Summit County,Colorado,-378.0,30045.0,-1.258
030105,Valley County,Montana,-96.0,7621.0,-1.26
030085,Roosevelt County,Montana,-144.0,11417.0,-1.261
051031,Campbell County,Virginia,-702.0,55356.0,-1.268
055117,Sheboygan County,Wisconsin,-1463.0,115196.0,-1.27
021203,Rockcastle County,Kentucky,-215.0,16932.0,-1.27
046123,Tripp County,South Dakota,-69.0,5422.0,-1.273
020163,Rooks County,Kansas,-66.0,5179.0,-1.274
053059,Skamania County,Washington,-145.0,11375.0,-1.275
027113,Pennington County,Minnesota,-182.0,14237.0,-1.278
029103,Knox County,Missouri,-50.0,3907.0,-1.28
037193,Wilkes County,North Carolina,-876.0,68298.0,-1.283
050023,Washington County,Vermont,-753.0,58652.0,-1.284
018169,Wabash County,Indiana,-409.0,31860.0,-1.284
038057,Mercer County,North Dakota,-113.0,8786.0,-1.286
026087,Lapeer County,Michigan,-1138.0,88368.0,-1.288
022093,St. James Parish,Louisiana,-277.0,21481.0,-1.29
054037,Jefferson County,West Virginia,-724.0,56070.0,-1.291
019105,Jones County,Iowa,-265.0,20433.0,-1.297
039033,Crawford County,Ohio,-550.0,42324.0,-1.299
027119,Polk County,Minnesota,-409.0,31497.0,-1.299
021029,Bullitt County,Kentucky,-1023.0,78677.0,-1.3
